label
BM1077-GMP-Frozen-160107-43	GMP
BM1077-GMP-Frozen-160107-44	GMP
BM1077-GMP-Frozen-160107-45	GMP
BM1077-GMP-Frozen-160107-46	GMP
BM1077-GMP-Frozen-160107-47	GMP
BM1077-GMP-Frozen-160107-48	GMP
BM1077-GMP-Frozen-160107-49	GMP
BM1077-GMP-Frozen-160107-5	GMP
BM1077-GMP-Frozen-160107-50	GMP
BM1077-GMP-Frozen-160107-51	GMP
BM1077-GMP-Frozen-160107-52	GMP
BM1077-GMP-Frozen-160107-55	GMP
BM1077-GMP-Frozen-160107-56	GMP
BM1077-GMP-Frozen-160107-58	GMP
BM1077-GMP-Frozen-160107-59	GMP
BM1077-GMP-Frozen-160107-60	GMP
BM1077-GMP-Frozen-160107-62	GMP
BM1077-GMP-Frozen-160107-63	GMP
BM1077-GMP-Frozen-160107-67	GMP
BM1077-GMP-Frozen-160107-69	GMP
BM1077-GMP-Frozen-160107-71	GMP
BM1077-GMP-Frozen-160107-72	GMP
BM1077-GMP-Frozen-160107-73	GMP
BM1077-GMP-Frozen-160107-74	GMP
BM1077-GMP-Frozen-160107-75	GMP
BM1077-GMP-Frozen-160107-76	GMP
BM1077-GMP-Frozen-160107-77	GMP
BM1077-GMP-Frozen-160107-79	GMP
BM1077-GMP-Frozen-160107-80	GMP
BM1077-GMP-Frozen-160107-81	GMP
BM1077-GMP-Frozen-160107-83	GMP
BM1077-GMP-Frozen-160107-84	GMP
BM1077-GMP-Frozen-160107-85	GMP
BM1077-GMP-Frozen-160107-86	GMP
BM1077-GMP-Frozen-160107-87	GMP
BM1077-GMP-Frozen-160107-88	GMP
BM1077-GMP-Frozen-160107-89	GMP
BM1077-GMP-Frozen-160107-9	GMP
BM1077-GMP-Frozen-160107-91	GMP
BM1077-GMP-Frozen-160107-92	GMP
BM1077-GMP-Frozen-160107-96	GMP
BM1077-HSC-Frozen-160105-1	HSC
BM1077-HSC-Frozen-160105-10	HSC
BM1077-HSC-Frozen-160105-11	HSC
BM1077-HSC-Frozen-160105-12	HSC
BM1077-HSC-Frozen-160105-13	HSC
BM1077-HSC-Frozen-160105-14	HSC
BM1077-HSC-Frozen-160105-15	HSC
BM1077-HSC-Frozen-160105-16	HSC
BM1077-HSC-Frozen-160105-19	HSC
BM1077-HSC-Frozen-160105-2	HSC
BM1077-HSC-Frozen-160105-20	HSC
BM1077-HSC-Frozen-160105-21	HSC
BM1077-HSC-Frozen-160105-22	HSC
BM1077-HSC-Frozen-160105-24	HSC
BM1077-HSC-Frozen-160105-25	HSC
BM1077-HSC-Frozen-160105-26	HSC
BM1077-HSC-Frozen-160105-27	HSC
BM1077-HSC-Frozen-160105-29	HSC
BM1077-HSC-Frozen-160105-3	HSC
BM1077-HSC-Frozen-160105-31	HSC
BM1077-HSC-Frozen-160105-32	HSC
BM1077-HSC-Frozen-160105-34	HSC
BM1077-HSC-Frozen-160105-36	HSC
BM1077-HSC-Frozen-160105-37	HSC
BM1077-HSC-Frozen-160105-38	HSC
BM1077-HSC-Frozen-160105-39	HSC
BM1077-HSC-Frozen-160105-4	HSC
BM1077-HSC-Frozen-160105-40	HSC
BM1077-HSC-Frozen-160105-41	HSC
BM1077-HSC-Frozen-160105-42	HSC
BM1077-HSC-Frozen-160105-43	HSC
BM1077-HSC-Frozen-160105-44	HSC
BM1077-HSC-Frozen-160105-47	HSC
BM1077-HSC-Frozen-160105-48	HSC
BM1077-HSC-Frozen-160105-49	HSC
BM1077-HSC-Frozen-160105-5	HSC
BM1077-HSC-Frozen-160105-50	HSC
BM1077-HSC-Frozen-160105-51	HSC
BM1077-HSC-Frozen-160105-53	HSC
BM1077-HSC-Frozen-160105-54	HSC
BM1077-HSC-Frozen-160105-55	HSC
BM1077-HSC-Frozen-160105-56	HSC
BM1077-HSC-Frozen-160105-57	HSC
BM1077-HSC-Frozen-160105-58	HSC
BM1077-HSC-Frozen-160105-59	HSC
BM1077-HSC-Frozen-160105-6	HSC
BM1077-HSC-Frozen-160105-60	HSC
BM1077-HSC-Frozen-160105-61	HSC
BM1077-HSC-Frozen-160105-62	HSC
BM1077-HSC-Frozen-160105-63	HSC
BM1077-HSC-Frozen-160105-64	HSC
BM1077-HSC-Frozen-160105-66	HSC
BM1077-HSC-Frozen-160105-68	HSC
BM1077-HSC-Frozen-160105-69	HSC
BM1077-HSC-Frozen-160105-7	HSC
BM1077-HSC-Frozen-160105-71	HSC
BM1077-HSC-Frozen-160105-72	HSC
BM1077-HSC-Frozen-160105-73	HSC
BM1077-HSC-Frozen-160105-74	HSC
BM1077-HSC-Frozen-160105-75	HSC
BM1077-HSC-Frozen-160105-76	HSC
BM1077-HSC-Frozen-160105-77	HSC
BM1077-HSC-Frozen-160105-78	HSC
BM1077-HSC-Frozen-160105-79	HSC
BM1077-HSC-Frozen-160105-80	HSC
BM1077-HSC-Frozen-160105-81	HSC
BM1077-HSC-Frozen-160105-82	HSC
BM1077-HSC-Frozen-160105-83	HSC
BM1077-HSC-Frozen-160105-85	HSC
BM1077-HSC-Frozen-160105-87	HSC
BM1077-HSC-Frozen-160105-88	HSC
BM1077-HSC-Frozen-160105-89	HSC
BM1077-HSC-Frozen-160105-90	HSC
BM1077-HSC-Frozen-160105-91	HSC
BM1077-HSC-Frozen-160105-92	HSC
BM1077-HSC-Frozen-160105-95	HSC
BM1077-LMPP-Frozen-160107-1	LMPP
BM1077-LMPP-Frozen-160107-11	LMPP
BM1077-LMPP-Frozen-160107-12	LMPP
BM1077-LMPP-Frozen-160107-13	LMPP
BM1077-LMPP-Frozen-160107-14	LMPP
BM1077-LMPP-Frozen-160107-15	LMPP
BM1077-LMPP-Frozen-160107-16	LMPP
BM1077-LMPP-Frozen-160107-18	LMPP
BM1077-LMPP-Frozen-160107-19	LMPP
BM1077-LMPP-Frozen-160107-2	LMPP
BM1077-LMPP-Frozen-160107-20	LMPP
BM1077-LMPP-Frozen-160107-21	LMPP
BM1077-LMPP-Frozen-160107-23	LMPP
BM1077-LMPP-Frozen-160107-24	LMPP
BM1077-LMPP-Frozen-160107-25	LMPP
BM1077-LMPP-Frozen-160107-27	LMPP
BM1077-LMPP-Frozen-160107-28	LMPP
BM1077-LMPP-Frozen-160107-29	LMPP
BM1077-LMPP-Frozen-160107-30	LMPP
BM1077-LMPP-Frozen-160107-31	LMPP
BM1077-LMPP-Frozen-160107-33	LMPP
BM1077-LMPP-Frozen-160107-37	LMPP
BM1077-LMPP-Frozen-160107-38	LMPP
BM1077-LMPP-Frozen-160107-39	LMPP
BM1077-LMPP-Frozen-160107-4	LMPP
BM1077-LMPP-Frozen-160107-40	LMPP
BM1077-LMPP-Frozen-160107-41	LMPP
BM1077-LMPP-Frozen-160107-42	LMPP
BM1077-LMPP-Frozen-160107-43	LMPP
BM1077-LMPP-Frozen-160107-44	LMPP
BM1077-LMPP-Frozen-160107-45	LMPP
BM1077-LMPP-Frozen-160107-46	LMPP
BM1077-LMPP-Frozen-160107-47	LMPP
BM1077-LMPP-Frozen-160107-48	LMPP
BM1077-LMPP-Frozen-160107-49	LMPP
BM1077-LMPP-Frozen-160107-5	LMPP
BM1077-LMPP-Frozen-160107-50	LMPP
BM1077-LMPP-Frozen-160107-51	LMPP
BM1077-LMPP-Frozen-160107-53	LMPP
BM1077-LMPP-Frozen-160107-54	LMPP
BM1077-LMPP-Frozen-160107-55	LMPP
BM1077-LMPP-Frozen-160107-56	LMPP
BM1077-LMPP-Frozen-160107-57	LMPP
BM1077-LMPP-Frozen-160107-58	LMPP
BM1077-LMPP-Frozen-160107-59	LMPP
BM1077-LMPP-Frozen-160107-60	LMPP
BM1077-LMPP-Frozen-160107-61	LMPP
BM1077-LMPP-Frozen-160107-62	LMPP
BM1077-LMPP-Frozen-160107-63	LMPP
BM1077-LMPP-Frozen-160107-64	LMPP
BM1077-LMPP-Frozen-160107-66	LMPP
BM1077-LMPP-Frozen-160107-67	LMPP
BM1077-LMPP-Frozen-160107-68	LMPP
BM1077-LMPP-Frozen-160107-69	LMPP
BM1077-LMPP-Frozen-160107-70	LMPP
BM1077-LMPP-Frozen-160107-71	LMPP
BM1077-LMPP-Frozen-160107-72	LMPP
BM1077-LMPP-Frozen-160107-73	LMPP
BM1077-LMPP-Frozen-160107-74	LMPP
BM1077-LMPP-Frozen-160107-75	LMPP
BM1077-LMPP-Frozen-160107-76	LMPP
BM1077-LMPP-Frozen-160107-77	LMPP
BM1077-LMPP-Frozen-160107-78	LMPP
BM1077-LMPP-Frozen-160107-81	LMPP
BM1077-LMPP-Frozen-160107-82	LMPP
BM1077-LMPP-Frozen-160107-83	LMPP
BM1077-LMPP-Frozen-160107-85	LMPP
BM1077-LMPP-Frozen-160107-86	LMPP
BM1077-LMPP-Frozen-160107-87	LMPP
BM1077-LMPP-Frozen-160107-9	LMPP
BM1077-LMPP-Frozen-160107-90	LMPP
BM1077-LMPP-Frozen-160107-91	LMPP
BM1077-LMPP-Frozen-160107-96	LMPP
BM1077-MEP-Frozen-160107-1	MEP
BM1077-MEP-Frozen-160107-11	MEP
BM1077-MEP-Frozen-160107-12	MEP
BM1077-MEP-Frozen-160107-13	MEP
BM1077-MEP-Frozen-160107-14	MEP
BM1077-MEP-Frozen-160107-15	MEP
BM1077-MEP-Frozen-160107-16	MEP
BM1077-MEP-Frozen-160107-17	MEP
BM1077-MEP-Frozen-160107-18	MEP
BM1077-MEP-Frozen-160107-19	MEP
BM1077-MEP-Frozen-160107-2	MEP
BM1077-MEP-Frozen-160107-21	MEP
BM1077-MEP-Frozen-160107-22	MEP
BM1077-MEP-Frozen-160107-27	MEP
BM1077-MEP-Frozen-160107-28	MEP
BM1077-MEP-Frozen-160107-3	MEP
BM1077-MEP-Frozen-160107-31	MEP
BM1077-MEP-Frozen-160107-32	MEP
BM1077-MEP-Frozen-160107-33	MEP
BM1077-MEP-Frozen-160107-34	MEP
BM1077-MEP-Frozen-160107-35	MEP
BM1077-MEP-Frozen-160107-36	MEP
BM1077-MEP-Frozen-160107-37	MEP
BM1077-MEP-Frozen-160107-38	MEP
BM1077-MEP-Frozen-160107-4	MEP
BM1077-MEP-Frozen-160107-41	MEP
BM1077-MEP-Frozen-160107-42	MEP
BM1077-MEP-Frozen-160107-43	MEP
BM1077-MEP-Frozen-160107-45	MEP
BM1077-MEP-Frozen-160107-46	MEP
BM1077-MEP-Frozen-160107-49	MEP
BM1077-MEP-Frozen-160107-5	MEP
BM1077-MEP-Frozen-160107-50	MEP
BM1077-MEP-Frozen-160107-51	MEP
BM1077-MEP-Frozen-160107-52	MEP
BM1077-MEP-Frozen-160107-53	MEP
BM1077-MEP-Frozen-160107-54	MEP
BM1077-MEP-Frozen-160107-55	MEP
BM1077-MEP-Frozen-160107-56	MEP
BM1077-MEP-Frozen-160107-57	MEP
BM1077-MEP-Frozen-160107-58	MEP
BM1077-MEP-Frozen-160107-59	MEP
BM1077-MEP-Frozen-160107-6	MEP
BM1077-MEP-Frozen-160107-60	MEP
BM1077-MEP-Frozen-160107-7	MEP
BM1077-MEP-Frozen-160107-86	MEP
BM1077-MEP-Frozen-160107-87	MEP
BM1077-MEP-Frozen-160107-88	MEP
BM1077-MEP-Frozen-160107-89	MEP
BM1077-MEP-Frozen-160107-9	MEP
BM1077-MEP-Frozen-160107-91	MEP
BM1077-MEP-Frozen-160107-92	MEP
BM1077-MEP-Frozen-160107-95	MEP
BM1077-MEP-Frozen-160107-96	MEP
BM1077-MPP-Frozen-160105-1	MPP
BM1077-MPP-Frozen-160105-10	MPP
BM1077-MPP-Frozen-160105-11	MPP
BM1077-MPP-Frozen-160105-13	MPP
BM1077-MPP-Frozen-160105-14	MPP
BM1077-MPP-Frozen-160105-15	MPP
BM1077-MPP-Frozen-160105-16	MPP
BM1077-MPP-Frozen-160105-17	MPP
BM1077-MPP-Frozen-160105-18	MPP
BM1077-MPP-Frozen-160105-19	MPP
BM1077-MPP-Frozen-160105-2	MPP
BM1077-MPP-Frozen-160105-20	MPP
BM1077-MPP-Frozen-160105-22	MPP
BM1077-MPP-Frozen-160105-24	MPP
BM1077-MPP-Frozen-160105-25	MPP
BM1077-MPP-Frozen-160105-26	MPP
BM1077-MPP-Frozen-160105-28	MPP
BM1077-MPP-Frozen-160105-30	MPP
BM1077-MPP-Frozen-160105-31	MPP
BM1077-MPP-Frozen-160105-32	MPP
BM1077-MPP-Frozen-160105-34	MPP
BM1077-MPP-Frozen-160105-35	MPP
BM1077-MPP-Frozen-160105-36	MPP
BM1077-MPP-Frozen-160105-37	MPP
BM1077-MPP-Frozen-160105-38	MPP
BM1077-MPP-Frozen-160105-39	MPP
BM1077-MPP-Frozen-160105-40	MPP
BM1077-MPP-Frozen-160105-41	MPP
BM1077-MPP-Frozen-160105-42	MPP
BM1077-MPP-Frozen-160105-43	MPP
BM1077-MPP-Frozen-160105-45	MPP
BM1077-MPP-Frozen-160105-46	MPP
BM1077-MPP-Frozen-160105-47	MPP
BM1077-MPP-Frozen-160105-48	MPP
BM1077-MPP-Frozen-160105-49	MPP
BM1077-MPP-Frozen-160105-5	MPP
BM1077-MPP-Frozen-160105-50	MPP
BM1077-MPP-Frozen-160105-51	MPP
BM1077-MPP-Frozen-160105-52	MPP
BM1077-MPP-Frozen-160105-54	MPP
BM1077-MPP-Frozen-160105-55	MPP
BM1077-MPP-Frozen-160105-56	MPP
BM1077-MPP-Frozen-160105-57	MPP
BM1077-MPP-Frozen-160105-58	MPP
BM1077-MPP-Frozen-160105-59	MPP
BM1077-MPP-Frozen-160105-6	MPP
BM1077-MPP-Frozen-160105-60	MPP
BM1077-MPP-Frozen-160105-61	MPP
BM1077-MPP-Frozen-160105-62	MPP
BM1077-MPP-Frozen-160105-63	MPP
BM1077-MPP-Frozen-160105-64	MPP
BM1077-MPP-Frozen-160105-65	MPP
BM1077-MPP-Frozen-160105-66	MPP
BM1077-MPP-Frozen-160105-67	MPP
BM1077-MPP-Frozen-160105-68	MPP
BM1077-MPP-Frozen-160105-69	MPP
BM1077-MPP-Frozen-160105-7	MPP
BM1077-MPP-Frozen-160105-70	MPP
BM1077-MPP-Frozen-160105-71	MPP
BM1077-MPP-Frozen-160105-72	MPP
BM1077-MPP-Frozen-160105-73	MPP
BM1077-MPP-Frozen-160105-74	MPP
BM1077-MPP-Frozen-160105-76	MPP
BM1077-MPP-Frozen-160105-78	MPP
BM1077-MPP-Frozen-160105-8	MPP
BM1077-MPP-Frozen-160105-80	MPP
BM1077-MPP-Frozen-160105-81	MPP
BM1077-MPP-Frozen-160105-82	MPP
BM1077-MPP-Frozen-160105-83	MPP
BM1077-MPP-Frozen-160105-84	MPP
BM1077-MPP-Frozen-160105-85	MPP
BM1077-MPP-Frozen-160105-86	MPP
BM1077-MPP-Frozen-160105-87	MPP
BM1077-MPP-Frozen-160105-88	MPP
BM1077-MPP-Frozen-160105-89	MPP
BM1077-MPP-Frozen-160105-9	MPP
BM1077-MPP-Frozen-160105-90	MPP
BM1077-MPP-Frozen-160105-92	MPP
BM1077-MPP-Frozen-160105-95	MPP
BM1077-MPP-Frozen-160105-96	MPP
singles-160808-scATAC-BM1137-GMP2mid-LS-10	GMP
singles-160808-scATAC-BM1137-GMP2mid-LS-11	GMP
singles-160808-scATAC-BM1137-GMP2mid-LS-12	GMP
singles-160808-scATAC-BM1137-GMP2mid-LS-16	GMP
singles-160808-scATAC-BM1137-GMP2mid-LS-18	GMP
singles-160808-scATAC-BM1137-GMP2mid-LS-22	GMP
singles-160808-scATAC-BM1137-GMP2mid-LS-24	GMP
singles-160808-scATAC-BM1137-GMP2mid-LS-29	GMP
singles-160808-scATAC-BM1137-GMP2mid-LS-35	GMP
singles-160808-scATAC-BM1137-GMP2mid-LS-36	GMP
singles-160808-scATAC-BM1137-GMP2mid-LS-40	GMP
singles-160808-scATAC-BM1137-GMP2mid-LS-44	GMP
singles-160808-scATAC-BM1137-GMP2mid-LS-46	GMP
singles-160808-scATAC-BM1137-GMP2mid-LS-47	GMP
singles-160808-scATAC-BM1137-GMP2mid-LS-5	GMP
singles-160808-scATAC-BM1137-GMP2mid-LS-50	GMP
singles-160808-scATAC-BM1137-GMP2mid-LS-52	GMP
singles-160808-scATAC-BM1137-GMP2mid-LS-53	GMP
singles-160808-scATAC-BM1137-GMP2mid-LS-54	GMP
singles-160808-scATAC-BM1137-GMP2mid-LS-55	GMP
singles-160808-scATAC-BM1137-GMP2mid-LS-58	GMP
singles-160808-scATAC-BM1137-GMP2mid-LS-59	GMP
singles-160808-scATAC-BM1137-GMP2mid-LS-60	GMP
singles-160808-scATAC-BM1137-GMP2mid-LS-62	GMP
singles-160808-scATAC-BM1137-GMP2mid-LS-64	GMP
singles-160808-scATAC-BM1137-GMP2mid-LS-65	GMP
singles-160808-scATAC-BM1137-GMP2mid-LS-66	GMP
singles-160808-scATAC-BM1137-GMP2mid-LS-69	GMP
singles-160808-scATAC-BM1137-GMP2mid-LS-70	GMP
singles-160808-scATAC-BM1137-GMP2mid-LS-71	GMP
singles-160808-scATAC-BM1137-GMP2mid-LS-72	GMP
singles-160808-scATAC-BM1137-GMP2mid-LS-74	GMP
singles-160808-scATAC-BM1137-GMP2mid-LS-75	GMP
singles-160808-scATAC-BM1137-GMP2mid-LS-76	GMP
singles-160808-scATAC-BM1137-GMP2mid-LS-77	GMP
singles-160808-scATAC-BM1137-GMP2mid-LS-78	GMP
singles-160808-scATAC-BM1137-GMP2mid-LS-80	GMP
singles-160808-scATAC-BM1137-GMP2mid-LS-81	GMP
singles-160808-scATAC-BM1137-GMP2mid-LS-83	GMP
singles-160808-scATAC-BM1137-GMP2mid-LS-85	GMP
singles-160808-scATAC-BM1137-GMP2mid-LS-89	GMP
singles-160808-scATAC-BM1137-GMP2mid-LS-92	GMP
singles-160808-scATAC-BM1137-GMP2mid-LS-95	GMP
singles-160808-scATAC-BM1137-GMP2mid-LS-96	GMP
singles-160809-scATAC-BM1137-GMP1low-LS-1	GMP
singles-160809-scATAC-BM1137-GMP1low-LS-11	GMP
singles-160809-scATAC-BM1137-GMP1low-LS-13	GMP
singles-160809-scATAC-BM1137-GMP1low-LS-14	GMP
singles-160809-scATAC-BM1137-GMP1low-LS-15	GMP
singles-160809-scATAC-BM1137-GMP1low-LS-16	GMP
singles-160809-scATAC-BM1137-GMP1low-LS-17	GMP
singles-160809-scATAC-BM1137-GMP1low-LS-19	GMP
singles-160809-scATAC-BM1137-GMP1low-LS-2	GMP
singles-160809-scATAC-BM1137-GMP1low-LS-20	GMP
singles-160809-scATAC-BM1137-GMP1low-LS-21	GMP
singles-160809-scATAC-BM1137-GMP1low-LS-22	GMP
singles-160809-scATAC-BM1137-GMP1low-LS-23	GMP
singles-160809-scATAC-BM1137-GMP1low-LS-24	GMP
singles-160809-scATAC-BM1137-GMP1low-LS-25	GMP
singles-160809-scATAC-BM1137-GMP1low-LS-26	GMP
singles-160809-scATAC-BM1137-GMP1low-LS-27	GMP
singles-160809-scATAC-BM1137-GMP1low-LS-28	GMP
singles-160809-scATAC-BM1137-GMP1low-LS-31	GMP
singles-160809-scATAC-BM1137-GMP1low-LS-32	GMP
singles-160809-scATAC-BM1137-GMP1low-LS-33	GMP
singles-160809-scATAC-BM1137-GMP1low-LS-36	GMP
singles-160809-scATAC-BM1137-GMP1low-LS-4	GMP
singles-160809-scATAC-BM1137-GMP1low-LS-42	GMP
singles-160809-scATAC-BM1137-GMP1low-LS-43	GMP
singles-160809-scATAC-BM1137-GMP1low-LS-44	GMP
singles-160809-scATAC-BM1137-GMP1low-LS-45	GMP
singles-160809-scATAC-BM1137-GMP1low-LS-46	GMP
singles-160809-scATAC-BM1137-GMP1low-LS-48	GMP
singles-160809-scATAC-BM1137-GMP1low-LS-5	GMP
singles-160809-scATAC-BM1137-GMP1low-LS-50	GMP
singles-160809-scATAC-BM1137-GMP1low-LS-52	GMP
singles-160809-scATAC-BM1137-GMP1low-LS-53	GMP
singles-160809-scATAC-BM1137-GMP1low-LS-54	GMP
singles-160809-scATAC-BM1137-GMP1low-LS-55	GMP
singles-160809-scATAC-BM1137-GMP1low-LS-56	GMP
singles-160809-scATAC-BM1137-GMP1low-LS-58	GMP
singles-160809-scATAC-BM1137-GMP1low-LS-59	GMP
singles-160809-scATAC-BM1137-GMP1low-LS-6	GMP
singles-160809-scATAC-BM1137-GMP1low-LS-60	GMP
singles-160809-scATAC-BM1137-GMP1low-LS-61	GMP
singles-160809-scATAC-BM1137-GMP1low-LS-62	GMP
singles-160809-scATAC-BM1137-GMP1low-LS-63	GMP
singles-160809-scATAC-BM1137-GMP1low-LS-64	GMP
singles-160809-scATAC-BM1137-GMP1low-LS-66	GMP
singles-160809-scATAC-BM1137-GMP1low-LS-68	GMP
singles-160809-scATAC-BM1137-GMP1low-LS-69	GMP
singles-160809-scATAC-BM1137-GMP1low-LS-7	GMP
singles-160809-scATAC-BM1137-GMP1low-LS-70	GMP
singles-160809-scATAC-BM1137-GMP1low-LS-74	GMP
singles-160809-scATAC-BM1137-GMP1low-LS-75	GMP
singles-160809-scATAC-BM1137-GMP1low-LS-77	GMP
singles-160809-scATAC-BM1137-GMP1low-LS-78	GMP
singles-160809-scATAC-BM1137-GMP1low-LS-79	GMP
singles-160809-scATAC-BM1137-GMP1low-LS-80	GMP
singles-160809-scATAC-BM1137-GMP1low-LS-81	GMP
singles-160809-scATAC-BM1137-GMP1low-LS-82	GMP
singles-160809-scATAC-BM1137-GMP1low-LS-83	GMP
singles-160809-scATAC-BM1137-GMP1low-LS-84	GMP
singles-160809-scATAC-BM1137-GMP1low-LS-86	GMP
singles-160809-scATAC-BM1137-GMP1low-LS-87	GMP
singles-160809-scATAC-BM1137-GMP1low-LS-88	GMP
singles-160809-scATAC-BM1137-GMP1low-LS-89	GMP
singles-160809-scATAC-BM1137-GMP1low-LS-9	GMP
singles-160809-scATAC-BM1137-GMP1low-LS-90	GMP
singles-160809-scATAC-BM1137-GMP1low-LS-91	GMP
singles-160809-scATAC-BM1137-GMP1low-LS-95	GMP
singles-160809-scATAC-BM1137-GMP1low-LS-96	GMP
singles-160818-BM1137-pDC-LS-1	pDC
singles-160818-BM1137-pDC-LS-10	pDC
singles-160818-BM1137-pDC-LS-12	pDC
singles-160818-BM1137-pDC-LS-13	pDC
